Set: Salvatore Gaia | File: Elsword\Resources\Enum.lua | Line: 116 | ID/Key: TA_CENTER_LEFT=4 | Context: SGI_GAIA			= 1,
Set: Salvatore Gaia | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 624097 | ID/Key: 228400 | Context: m_Description = "Pour les voyageuses du vent\n\nObjet permettant de débloquer la compétence \"fille de Gaia\".\n\nTu devras d'abord avoir dépensé en tout 75 PC avant de pouvoir en investir dans cette compétence.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 680766 | ID/Key: 601012 | Context: m_DescriptionInSkillNote = "La plupart des gens pensent que le rapport entre feu et explosion est très compliqué, je ne comprends pas pourquoi. En fait, ces deux phénomènes se ressemblent tellement qu'on peu déduire l'un de l'autre.\nAuteur : Rossou, maître du feu",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 681532 | ID/Key: 603002 | Context: m_DescriptionInSkillNote = "Le phénix est vraiment une créature mystérieuse. Il possède une énergie vitale incroyable et une très grande force de volonté.Je crois que bon nombre de ses capacités nous sont encore inconnues. Si on parvenait à communiquer avec un phénix, on en tirerait certainement de grandes connaissances et une sagesse approfondie...\n Auteur : Rossou, maître du feu",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 681570 | ID/Key: 603003 | Context: m_DescriptionInSkillNote = "J'ai consigné ici quelques conseils concernant le maniement de la pression de l'air et de sa vitesse. En effet, l'idée reçue que l'effet d'une bourrasque dépend de sa vitesse est fausse. En réalité, c'est la pression, la violence qui la pousse qui déterminent sa force.\nAuteur : Ventus, maître du vent",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 681834 | ID/Key: 603010 | Context: m_DescriptionInSkillNote = "Bien sûr, lorsque tu combats plusieurs ennemis à la fois, il est souhaitable de pouvoir tous les toucher d'un seul coup. Mais le plus important reste de garder suffisamment d'espace pour pouvoir utiliser ses techniques. En combinant ces deux objectifs, nous obtenons la chose suivante...\nAuteur : Ventus, maître du vent",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 682257 | ID/Key: 604006 | Context: m_DescriptionInSkillNote = "Certains aventuriers utilisent la force du vent pour se déplacer. Mais souvent, ils ne maîtrisent pas assez cet élément et se mettent ainsi en danger. Si tu t'y prends bien et que tu laisses le vent guider ton corps tout en travaillant ton jeu de jambes, tu seras rapide comme l'éclair.\n Auteur : Ventus, maître du vent",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 682368 | ID/Key: 604009 | Context: m_DescriptionInSkillNote = "Garde toujours en tête : la lame berserk est faite de vent et d'énergie ! Aucune armure de ce monde n'a été faite pour résister au vent...\nAuteur : Ventus, maître du vent",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 682563 | ID/Key: 604014 | Context: m_DescriptionInSkillNote = "On se fiche complètement de savoir pourquoi ton feu brûle. Poudre, magie, bois... le résultat est toujours le même : du feu. Et ça brûle, aïe.\n\nAuteur : Rossou, maître artificier",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 682793 | ID/Key: 605005 | Context: m_DescriptionInSkillNote = "On n'est jamais seul, dans l'espace-temps d'Henir. Il y a toujours assez d'aventuriers qui viennent y périr... Mais où est donc passé celle que je cherche tant ?! Ma fiancée, mon rayon de soleil, mon chou à la crème ! Ah, elle a donné sa vie pour me sauver ! Ouinhinhinhin !\nAuteur : Glave",
Set: Gold Falcon | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2206557 | ID/Key: 60007015 | Context: m_Name = "아라 전야 기념 특별 골드 팔콘 가열기 패키지",
Set: Gold Falcon | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2206558 | ID/Key: 60007015 | Context: m_Description = "새로운 캐릭터인 아라 런칭을 기념하여 출시된 패키지\n\n구성품 :\n\n골드 팔콘 얼음 조각상 가열기 15개\n빛나는 구미호 액세서리",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2224244 | ID/Key: 67006212 | Context: m_Description = "[Objet-événement]\n\nUn cube contenant divers remèdes miracles.\n\nContenu :\n Élixir de géant\n Explosif boum-boum\n Aura de Ventus\n Couffin de bébé fée\n Perle des glaces d'Agaur\n Âme du poursuivant\n Couronne de flammes de Rossou\n Élixir de la main géante\n\n(Sera effacé à la fin de l'événement)",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2224244 | ID/Key: 67006212 | Context: m_Description = "[Objet-événement]\n\nUn cube contenant divers remèdes miracles.\n\nContenu :\n Élixir de géant\n Explosif boum-boum\n Aura de Ventus\n Couffin de bébé fée\n Perle des glaces d'Agaur\n Âme du poursuivant\n Couronne de flammes de Rossou\n Élixir de la main géante\n\n(Sera effacé à la fin de l'événement)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2270042 | ID/Key: 85000870 | Context: m_Description = "Pour l'inauguration de l'espace-temps d'Henir, Aranka a préparé un cube spécial.\n\n(Sera supprimé à la fin de l'événement)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2270072 | ID/Key: 85000871 | Context: m_Description = "Un éclat qui est apparu au moment de la création de l'espace-temps d'Henir\n\n(Sera effacé à la fin de l'événement)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2327776 | ID/Key: 85500060 | Context: m_Name = "Seigneur d'Henir",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2327777 | ID/Key: 85500060 | Context: m_Description = "Tu reçois le titre de \"Seigneur d'Henir\". Cet objet sera bientôt effacé. Tu ferais bien d'utiliser le titre tout de suite.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2327806 | ID/Key: 85500070 | Context: m_Name = "Conquérant d'Henir",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2327807 | ID/Key: 85500070 | Context: m_Description = "Tu reçois le titre de \"Conquérant d'Henir\". Cet objet sera bientôt effacé. Tu ferais bien d'utiliser le titre tout de suite.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_FR.lua | Line: 2338817 | ID/Key: 90002197 | Context: m_Description = "Un cube dans lequel se trouve une notice normale, une notice du donjon secret ou une notice d'Henir.\n\n(Clic droit pour ouvrir)\n(Sera supprimé à la fin de l'événement)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 138485 | ID/Key: 61205 | Context: m_Description = "Una scheggia meravigliosa proveniente dallo Spazio-tempo di Henir. Puoi scambiarla presso Glave per ottenere item utili.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 138489 | ID/Key: 61205 | Context: m_DropViewer = "DropItemHenire",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 138520 | ID/Key: 61206 | Context: m_DropViewer = "DropItemHenire",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 138550 | ID/Key: 61207 | Context: m_DropViewer = "DropItemHenire",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 153367 | ID/Key: 67010 | Context: m_Name = "Fiocco rosso",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 153368 | ID/Key: 67010 | Context: m_Description = "Un fiocco rosso: simbolo della passione.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168628 | ID/Key: 69260 | Context: m_Name = "Arma del Dominatore di Henir (Elsword)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168688 | ID/Key: 69261 | Context: m_Name = "Disopra del Dominatore di Henir (Elsword)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168746 | ID/Key: 69262 | Context: m_Name = "Coprigambe del Dominatore di Henir (Elsword)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168805 | ID/Key: 69263 | Context: m_Name = "Muffole del Dominatore di Henir (Elsword)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168864 | ID/Key: 69264 | Context: m_Name = "Scarpe del Dominatore di Henir (Elsword)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168924 | ID/Key: 69265 | Context: m_Name = "Arma del Dominatore di Henir (Aisha)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 168984 | ID/Key: 69266 | Context: m_Name = "Disopra del Dominatore di Henir (Aisha)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169042 | ID/Key: 69267 | Context: m_Name = "Coprigambe del Dominatore di Henir (Aisha)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169101 | ID/Key: 69268 | Context: m_Name = "Muffole del Dominatore di Henir (Aisha)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169160 | ID/Key: 69269 | Context: m_Name = "Scarpe del Dominatore di Henir (Aisha)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169220 | ID/Key: 69270 | Context: m_Name = "Arma del Dominatore di Henir (Rena)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169280 | ID/Key: 69271 | Context: m_Name = "Disopra del Dominatore di Henir (Rena)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169338 | ID/Key: 69272 | Context: m_Name = "Coprigambe del Dominatore di Henir (Rena)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169397 | ID/Key: 69273 | Context: m_Name = "Muffole del Dominatore di Henir (Rena)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169456 | ID/Key: 69274 | Context: m_Name = "Scarpe del Dominatore di Henir (Rena)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169516 | ID/Key: 69275 | Context: m_Name = "Arma del Dominatore di Henir (Raven)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169576 | ID/Key: 69276 | Context: m_Name = "Disopra del Dominatore di Henir (Raven)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169634 | ID/Key: 69277 | Context: m_Name = "Coprigambe del Dominatore di Henir (Raven)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169693 | ID/Key: 69278 | Context: m_Name = "Muffole del Dominatore di Henir (Raven)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169752 | ID/Key: 69279 | Context: m_Name = "Scarpe del Dominatore di Henir (Raven)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169812 | ID/Key: 69280 | Context: m_Name = "Arma del Dominatore di Henir (Eve)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169874 | ID/Key: 69281 | Context: m_Name = "Disopra del Dominatore di Henir (Eve)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169932 | ID/Key: 69282 | Context: m_Name = "Coprigambe del Dominatore di Henir (Eve)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 169991 | ID/Key: 69283 | Context: m_Name = "Muffole del Dominatore di Henir (Eve)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 170050 | ID/Key: 69284 | Context: m_Name = "Scarpe del Dominatore di Henir (Eve)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 174336 | ID/Key: 69418 | Context: m_Description = "Buono di scambio per l'arma del Dominatore di Henir. Portala a Glave e riceverai in cambio un'arma più adeguata alle tue forze.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 174370 | ID/Key: 69419 | Context: m_Description = "Buono di scambio per il disopra del Dominatore di Henir. Portalo a Glave e riceverai in cambio un disopra più adeguato alle tue forze.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 174404 | ID/Key: 69420 | Context: m_Description = "Buono di scambio per il coprigambe del Dominatore di Henir. Portalo a Glave e riceverai in cambio un coprigambe più adeguato alle tue forze.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 174438 | ID/Key: 69421 | Context: m_Description = "Buono di scambio per le muffole del Dominatore di Henir. Portale a Glave e riceverai in cambio delle muffole più adeguate alle tue forze.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 174472 | ID/Key: 69422 | Context: m_Description = "Buono di scambio per le scarpe del Dominatore di Henir. Portale a Glave e riceverai in cambio delle scarpe più adeguate alle tue forze.",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 177456 | ID/Key: 69474 | Context: m_Name = "Arma da Dominatore di Henir (Chung)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 177516 | ID/Key: 69475 | Context: m_Name = "Disopra da Dominatore di Henir (Chung)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 177574 | ID/Key: 69476 | Context: m_Name = "Coprigambe da Dominatore di Henir (Chung)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 177633 | ID/Key: 69477 | Context: m_Name = "Muffole da Dominatore di Henir (Chung)",
Set: Henir - Lord of Time and Space | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 177692 | ID/Key: 69478 | Context: m_Name = "Scarpe da Dominatore di Henir (Chung)",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 187005 | ID/Key: 77140 | Context: m_Name = "Elisir al ginseng rosso e miele",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 198981 | ID/Key: 78899 | Context: m_Name = "Aura delle ali di Ventus (pozione miracolosa)",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 198982 | ID/Key: 78899 | Context: m_Description = "Una pozione miracolosa che contiene l'aura della forza eolica di Ventus.\n(Durata: 30 min.)\n\nLeggerezza:\nAumenta la velocità di corsa, conferisce +100 di resistenza al vento e +10 di schivata.\n\nLa pozione rimane anche dopo essere stata utilizzata (Dungeon/Campo/Villaggio). Non ha alcun effetto nel PvP.",
Set: Salvatore Ventus | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 199009 | ID/Key: _ID=23 | Context: BUFF_FACTOR_ID["BFI_BUFF_ELIXIR_FEATHER_OF_VENTUS"],
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 199018 | ID/Key: 78900 | Context: m_Name = "Brina fiammeggiante di Rossou (pozione miracolosa)",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 199019 | ID/Key: 78900 | Context: m_Description = "Una pozione miracolosa che contiene l'aura del fuoco di Rossou.\n(Durata: 30 min.)\n\nAnello infuocato: sei circondato da un anello infuocato che evoca scottature e riduce la resistenza al fuoco.\n\nLa pozione rimane anche dopo essere stata utilizzata (Dungeon/Campo/Villaggio). Non ha alcun effetto nel PvP.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 199046 | ID/Key: _ID=24 | Context: BUFF_FACTOR_ID["BFI_BUFF_ELIXIR_FLAME_RING_OF_ROSSO"],
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204224 | ID/Key: 81161 | Context: m_Description = "Il rosso mantello dello Yaksha sventola come fuoco nel cielo della notte.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204277 | ID/Key: 81162 | Context: m_Description = "Il rosso mantello dello Yaksha sventola come fuoco nel cielo della notte.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204330 | ID/Key: 81163 | Context: m_Description = "Il rosso mantello dello Yaksha sventola come fuoco nel cielo della notte.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204382 | ID/Key: 81164 | Context: m_Description = "Il rosso mantello dello Yaksha sventola come fuoco nel cielo della notte.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204583 | ID/Key: 81171 | Context: m_Description = "Un disopra dell'uniforme rosso, riservato solamente ai membri della Squadra di Ricerca. Esso dona a chi lo porta forza di volontà e un gran coraggio.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204634 | ID/Key: 81172 | Context: m_Description = "Coprigambe dell'uniforme in rosso accesso, utilizzabile solo dai membri della Squadra di Ricerca. Esso dona a chi lo porta forza di volontà e un gran coraggio.",
Set: Salvatore Rosso | File: Elsword\_ClientScript\Major\Item_IT.lua | Line: 204734 | ID/Key: 81174 | Context: m_Description = "Un paio di scarpe dell'uniforme in rosso accesso, utilizzabili solo dai membri della Squadra di Ricerca. Esse donano a chi le porta forza di volontà e un gran coraggio.",
